assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,recoveries,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2003-03-13,0,0,True,True,None,None,0,0,0,485055,None,,0,0,-1,1,0.0,412,14,0,0,None,,0,1,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Antonín,0.0,384,26,0,0,0,False,0.0,434,31,567,False,0.0,433,31,0,,None,39,720,85,p485055,0,0,None,0,,485055.jpg,0.0,437,31,0,0,57,False,0,0,Kinský,1.9,138,18,False,None,0,0,a,0,18,6,2025-01-05,0.0,380,3,0,70609,25011,90860,9560,0.0,0.0,Kinsky,0
1,1999-09-13,0,121,True,True,None,None,3,0.5,34,441164,1,,0,0,1,-1,158.9,24,3,46,7.6,2,,0,2,3.0,3.5,7,0.89,0.15,1.00,0.17,0.11,7.80,1.29,0.02,Pedro,3.0,110,41,4,0.66,0,False,30.5,55,11,568,False,121.4,83,39,545,,None,56,133,13,p441164,0,0,None,0,,441164.jpg,4.3,65,29,24,0,200,False,0,0.0,Porro Sauceda,21.2,16,7,False,None,6,0.99,a,12,18,6,2023-07-01,23.0,223,62,30,1103447,46084,1196272,111448,0.5,5.4,Pedro Porro,1
1,1998-04-27,3,132,True,True,None,None,3,0.43,40,221632,None,,0,0,1,-1,29.2,212,60,55,7.86,None,,1,2,1.7,2.2,1,0.25,0.04,0.35,0.05,0.10,8.83,1.26,0.01,Cristian,1.7,210,79,5,0.71,0,False,22.9,109,33,569,False,150.8,51,21,630,,None,51,238,35,p221632,0,0,None,0,,221632.jpg,4.6,53,24,25,0,10,False,0,0.0,Romero,7.1,58,17,False,None,7,1.0,a,15,18,6,2022-08-30,50.0,127,24,32,663373,21520,341571,71837,0.3,6.3,Romero,3
0,1998-09-19,0,10,True,True,None,None,0,0.0,3,135720,None,,0,0,-2,2,0.8,374,133,3,16.88,None,,0,2,0.3,0.8,1,0.00,0.0,0.00,0.0,0.00,0.24,1.35,0.0,Kevin,0.3,327,110,0,0.0,0,False,0.9,399,141,570,False,8.4,374,139,16,,None,43,595,150,p135720,0,0,None,0,,135720.jpg,1.0,349,125,0,0,14,False,0,0.0,Danso,0.1,400,149,False,None,0,0.0,a,0,18,6,2025-07-01,0.0,487,204,3,9470,525,18656,1283,0.1,0.7,Danso,0
0,1993-04-24,0,0,True,True,75,100,0,0,0,115556,None,,0,0,-2,2,0.0,518,213,0,0,None,,0,2,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,489,201,0,0,0,False,0.0,535,214,571,False,0.0,533,214,0,Muscle injury - 75% chance of playing,2025-10-14T13:00:06.756853Z,43,594,149,p115556,0,0,None,0,,115556.jpg,0.0,537,213,0,0,244,False,0,0,Davies,0.1,496,185,False,None,0,0,d,0,18,6,2014-07-23,0.0,486,203,0,2278,281,7287,519,0.0,0.0,Davies,0
0,2002-02-03,0,0,True,True,0,0,0,0,0,493125,None,,0,0,0,0,0.0,611,231,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Radu,0.0,582,223,0,0,0,False,0.0,619,231,572,False,0.0,617,231,0,Knee injury - Unknown return date,2025-07-21T10:00:05.088977Z,45,438,95,p493125,0,0,None,0,,493125.jpg,0.0,622,231,0,0,177,False,0,0,Drăgușin,0.0,720,242,False,None,0,0,i,0,18,6,2024-01-11,0.0,590,228,0,301,38,462,54,0.0,0.0,Dragusin,0
0,2000-08-09,0,75,True,True,None,None,3,0.67,13,232859,None,,0,0,0,0,48.5,146,33,16,3.57,None,,0,2,1.0,1.5,0,0.17,0.04,0.35,0.08,0.18,5.68,1.27,0.04,Djed,1.0,252,88,2,0.45,0,False,12.4,221,77,573,False,50.2,230,91,403,,None,45,413,85,p232859,0,0,None,0,,232859.jpg,3.5,106,43,15,0,241,False,0,0.0,Spence,2.0,135,50,False,None,5,1.12,a,3,18,6,2022-07-19,26.0,202,51,21,240012,4951,168202,31101,0.2,4.7,Spence,2
0,2002-11-28,0,37,True,True,100,100,0,0.0,9,487053,None,,0,0,-1,1,46.5,150,35,14,4.19,None,,0,2,1.7,2.2,2,0.24,0.07,0.26,0.08,0.02,4.18,1.25,0.01,Destiny,1.7,193,69,4,1.2,0,False,13.7,205,72,574,False,50.0,233,92,301,,2025-08-10T23:30:07.244451Z,44,543,139,p487053,0,0,None,0,,487053.jpg,1.4,321,112,20,0,106,False,0,0.0,Udogie,0.6,225,84,False,None,3,0.9,a,5,18,6,2022-08-16,40.0,153,31,7,38866,4854,66812,4258,0.4,1.6,Udogie,0
0,2001-04-19,2,136,True,True,None,None,3,0.44,31,491279,None,,0,0,3,-3,29.6,210,58,39,5.67,None,,1,2,1.7,2.2,2,0.16,0.02,0.85,0.12,0.69,8.83,1.28,0.1,Micky,1.7,203,77,5,0.73,1,False,21.8,120,37,575,False,138.2,65,27,619,,None,48,377,66,p491279,0,0,None,0,,491279.jpg,4.6,51,23,27,0,152,False,0,0.0,van de Ven,33.4,7,1,False,None,7,1.02,a,8,18,6,2023-08-08,50.0,126,23,32,1755939,64393,870510,168712,0.4,6.7,Van de Ven,1
0,2005-06-26,0,0,False,True,0,0,0,0,0,548308,None,,0,0,0,0,0.0,498,200,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ashley,0.0,470,188,0,0,0,False,0.0,516,201,576,False,0.0,514,201,0,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,40,685,196,p548308,0,0,None,0,,548308.jpg,0.0,519,201,0,0,241,False,0,0,Phillips,0.0,677,230,False,None,0,0,u,0,18,6,2023-08-05,0.0,466,190,0,0,0,1689,56,0.0,0.0,Phillips,0
0,2004-09-04,0,0,True,True,50,50,0,0,0,553299,None,,0,0,0,0,0.0,501,201,0,0,None,,0,2,0.0,0.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Takai,0.0,473,189,0,0,0,False,0.0,519,202,577,False,0.0,517,202,0,Foot injury - 50% chance of playing,2025-08-10T23:30:07.262578Z,40,688,197,p553299,0,0,None,0,,553299.jpg,0.0,522,202,0,0,108,False,0,0,Kōta,0.1,548,199,False,None,0,0,d,0,18,6,2025-07-08,0.0,469,191,0,510,38,6814,307,0.0,0.0,Takai,0
0,2007-02-24,0,0,False,True,0,0,0,0,0,610799,None,,0,0,-1,1,0.0,432,173,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luka,0.0,404,159,0,0,0,False,0.0,453,175,578,False,0.0,452,176,0,has joined Hamburger SV on loan for the rest of the season.,2025-09-02T13:17:42.706711Z,39,741,243,p610799,0,0,None,0,,610799.jpg,0.0,456,175,0,0,97,False,0,0,Vušković,0.5,253,97,False,None,0,0,u,0,18,6,2025-06-01,0.0,400,163,0,7334,0,75813,3561,0.0,0.0,Vuskovic,0
0,1992-07-08,0,0,False,True,0,0,0,0,0,85971,None,,0,0,0,0,0.0,743,330,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Son,0.0,741,330,0,0,0,False,0.0,743,330,579,False,0.0,743,330,0,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,85,10,5,p85971,0,0,None,0,,85971.jpg,0.0,743,330,0,0,114,False,0,0,Heung-min,0.1,425,144,False,None,0,0,u,0,18,6,2015-08-28,0.0,743,330,0,0,0,24404,282,0.0,0.0,Son,0
0,2001-05-23,2,73,True,True,None,None,2,0.68,6,242898,None,,-1,1,-2,2,44.9,153,103,17,5.75,None,,0,3,1.0,1.5,1,0.15,0.05,1.05,0.35,0.90,4.32,1.46,0.3,Brennan,1.0,281,138,1,0.34,2,False,18.7,150,79,580,False,91.0,135,46,266,,None,68,46,30,p242898,0,0,None,0,,242898.jpg,3.1,138,58,6,0,244,False,0,0.0,Johnson,4.1,86,26,False,None,3,1.02,a,5,18,6,2023-09-01,50.0,129,78,22,1073116,2969,1038401,100620,0.1,3.2,Johnson,1
0,1996-11-23,0,0,True,True,0,0,0,0,0,172780,4,,0,0,-1,1,0.0,738,327,0,0,1,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,733,326,0,0,0,False,0.0,738,327,581,False,0.0,738,327,0,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,69,40,25,p172780,0,0,None,0,,172780.jpg,0.0,738,327,0,0,241,False,0,0,Maddison,0.1,428,146,False,None,0,0,i,0,18,6,2023-06-28,0.0,738,327,0,699,67,21463,411,0.0,0.0,Maddison,0
5,2000-08-02,4,123,True,True,None,None,3,0.44,0,460842,2,,1,-1,3,-3,215.1,4,4,44,6.41,None,,2,3,7.0,7.5,12,1.14,0.17,2.43,0.36,1.29,8.58,1.25,0.19,Mohammed,7.0,7,4,5,0.73,1,False,55.5,5,4,582,False,187.0,20,9,618,,None,68,48,32,p460842,0,0,None,0,,460842.jpg,5.6,26,9,29,0,81,False,0,0.0,Kudus,34.6,5,3,False,None,7,1.02,a,15,18,6,2025-07-10,153.0,18,9,39,2572854,463510,1454253,79988,1.0,5.7,Kudus,2
0,2000-04-25,0,0,True,True,0,0,0,0,0,445044,None,,0,0,-1,1,0.0,735,326,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dejan,0.0,730,325,0,0,0,False,0.0,735,326,583,False,0.0,735,326,0,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,64,66,45,p445044,0,0,None,0,,445044.jpg,0.0,735,326,0,0,206,False,0,0,Kulusevski,0.0,687,295,False,None,0,0,i,0,18,6,2023-07-01,0.0,735,326,0,391,50,1406,72,0.0,0.0,Kulusevski,0
0,2005-04-27,2,43,True,True,None,None,1,0.51,2,511499,5,,0,0,-2,2,9.0,324,173,12,6.17,4,,0,3,3.3,3.8,9,0.04,0.02,0.23,0.12,0.19,2.01,1.03,0.1,Mathys,3.3,97,47,1,0.51,1,False,8.4,275,136,584,False,43.8,250,110,175,,None,63,78,54,p511499,0,0,4,0,,511499.jpg,3.0,159,67,6,0,73,False,0,0.0,Tel,0.1,418,140,False,None,2,1.03,a,4,18,6,2025-07-01,30.0,189,110,15,10702,4737,14483,1281,0.5,2.4,Tel,0
0,1997-06-25,0,75,True,True,None,None,1,0.22,15,202993,None,,-1,1,-2,2,50.5,137,94,54,11.85,None,,0,3,2.7,3.2,4,0.37,0.08,0.45,0.1,0.08,6.76,1.48,0.02,Rodrigo,2.7,125,58,5,1.1,0,False,13.0,213,105,585,False,59.2,204,86,410,,None,53,207,132,p202993,0,0,None,0,,202993.jpg,2.3,227,105,29,0,230,False,0,0.0,Bentancur,0.1,411,136,False,None,5,1.1,a,10,18,6,2022-01-31,20.0,235,130,14,7563,1012,14597,1035,0.5,2.6,Bentancur,0
1,2006-02-02,0,72,True,True,None,None,2,0.5,9,570526,None,,0,0,-1,1,40.0,175,117,34,8.43,None,,1,3,1.7,2.2,0,0.23,0.06,0.82,0.21,0.59,4.31,1.07,0.15,Lucas,1.7,215,97,3,0.74,1,False,22.0,117,64,586,False,86.6,146,53,363,,None,54,195,123,p570526,0,0,None,0,,570526.jpg,3.5,108,42,16,0,206,False,0,0.0,Bergvall,0.6,226,77,False,None,4,0.99,a,9,18,6,2024-07-01,93.0,55,32,21,93996,2484,51542,17608,0.3,3.9,Bergvall,1
0,1996-08-30,0,0,True,True,0,50,0,0,0,227127,None,,0,0,-3,3,0.0,707,309,0,0,None,,0,3,0.0,0.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Yves,0.0,686,295,0,0,0,False,0.0,709,309,587,False,0.0,708,308,0,Ankle injury - Unknown return date,2025-08-22T13:47:04.343594Z,52,224,140,p227127,0,0,None,0,,227127.jpg,0.0,709,309,0,0,132,False,0,0,Bissouma,0.0,584,223,False,None,0,0,i,0,18,6,2022-06-17,0.0,700,307,0,1002,76,12700,294,0.0,0.0,Bissouma,0
0,2004-11-28,0,29,True,True,None,None,0,0.0,2,550839,None,,0,0,-2,2,40.8,171,114,16,6.1,None,,0,3,1.7,2.2,2,0.27,0.1,0.68,0.26,0.41,2.89,1.1,0.16,Wilson,1.7,211,95,3,1.14,0,False,10.7,247,125,588,False,21.6,324,150,236,,None,53,219,137,p550839,0,0,None,0,,550839.jpg,1.3,327,156,11,0,73,False,0,0.0,Odobert,0.0,611,245,False,None,2,0.76,a,3,18,6,2024-08-16,45.0,142,85,9,1677,246,3419,290,0.3,1.7,Odobert,0
0,1999-07-24,0,0,False,True,0,0,0,0,0,235674,None,,0,0,-1,1,0.0,715,313,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Manor,0.0,702,305,0,0,0,False,0.0,717,313,589,False,0.0,716,312,0,has joined Villarreal CF on loan for the rest of the season.,2025-09-02T13:17:42.731308Z,54,178,110,p235674,0,0,None,0,,235674.jpg,0.0,717,313,0,0,105,False,0,0,Solomon,0.0,706,306,False,None,0,0,u,0,18,6,2023-07-11,0.0,711,313,0,115,0,1380,41,0.0,0.0,Solomon,0
0,2001-02-11,0,0,False,True,0,0,0,0,0,436234,None,,0,0,-1,1,0.0,676,291,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bryan,0.0,655,274,0,0,0,False,0.0,682,291,590,False,0.0,681,290,0,has joined Girona permanently.,2025-09-22T09:26:56.310666Z,49,334,208,p436234,0,0,None,0,,436234.jpg,0.0,681,290,0,0,200,False,0,0,Gil Salvatierra,0.0,610,244,False,None,0,0,u,0,18,6,2021-07-26,0.0,661,285,0,675,0,3790,262,0.0,0.0,Bryan,0
0,2006-03-12,0,17,True,True,None,None,1,1.27,2,547701,None,,-1,1,-2,2,13.2,297,165,8,10.14,None,,0,3,0.3,0.8,0,0.05,0.06,0.05,0.06,0.00,0.89,1.13,0.0,Archie,0.3,350,167,0,0.0,0,False,2.2,378,181,591,False,6.0,383,178,71,,None,48,381,238,p547701,0,0,None,0,,547701.jpg,2.0,259,119,5,0,241,False,0,0.0,Gray,0.1,449,149,False,None,1,1.27,a,1,18,6,2024-07-02,2.0,350,182,4,4537,554,11282,1001,0.1,0.8,Gray,0
0,2007-08-11,0,0,False,True,0,0,0,0,0,499721,None,,0,0,0,0,0.0,700,306,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mikey,0.0,679,291,0,0,0,False,0.0,703,306,592,False,0.0,702,305,0,Has joined Rangers on loan for the rest of the season.,2025-08-11T01:19:38.328172Z,50,282,173,p499721,0,0,None,0,,499721.jpg,0.0,703,306,0,0,241,False,0,0,Moore,0.0,726,318,False,None,0,0,u,0,18,6,2024-05-01,0.0,691,303,0,0,0,626,7,0.0,0.0,Moore,0
2,2002-09-14,0,91,True,True,100,100,3,0.72,13,482442,None,,0,0,0,0,38.4,179,119,39,9.39,None,,0,3,1.7,2.2,1,0.29,0.07,0.60,0.14,0.31,4.95,1.19,0.07,Pape Matar,1.7,208,94,1,0.24,1,False,21.4,122,65,593,False,105.2,107,32,374,,2025-09-24T22:30:08.387253Z,50,277,169,p482442,0,0,None,0,,482442.jpg,4.0,80,31,20,0,189,False,0,0.0,Sarr,2.1,130,46,False,None,4,0.96,a,6,18,6,2021-08-27,70.0,80,48,24,275732,5817,338142,43007,0.3,4.8,P.M.Sarr,0
0,2006-04-16,0,0,False,True,0,0,0,0,0,623095,None,,0,0,0,0,0.0,650,277,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Yang,0.0,622,256,0,0,0,False,0.0,658,277,594,False,0.0,656,275,0,Has joined Portsmouth on loan for the rest of the season.,2025-08-11T01:24:33.782871Z,45,489,294,p623095,0,0,None,0,,623095.jpg,0.0,659,278,0,0,114,False,0,0,Min-hyeok,0.0,678,289,False,None,0,0,u,0,18,6,2025-01-01,0.0,629,268,0,0,0,2517,77,0.0,0.0,Min-hyeok,0
0,2007-03-11,0,0,True,True,None,None,0,0,0,499726,None,,0,0,-1,1,0.0,553,211,0,0,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Callum,0.0,527,188,0,0,0,False,0.0,566,211,595,False,0.0,564,209,0,,None,44,555,311,p499726,0,0,None,0,,499726.jpg,0.0,570,214,0,0,241,False,0,0,Olusesi,0.2,357,122,False,None,0,0,a,0,18,6,2024-11-06,0.0,530,201,0,12609,780,16412,1669,0.0,0.0,Olusesi,0
0,1997-09-14,0,10,True,True,25,0,0,0.0,2,154566,None,,0,0,-3,3,0.3,394,45,3,8.71,None,,0,4,0.0,0.0,0,0.00,0.0,0.20,0.58,0.20,0.22,0.64,0.58,Dominic,0.0,736,80,0,0.0,0,False,3.1,366,38,596,False,6.0,384,37,31,Ankle injury - 25% chance of playing,2025-09-12T16:30:09.183639Z,72,30,13,p154566,0,0,2,0,,154566.jpg,1.0,408,46,0,0,241,False,0,0.0,Solanke-Mitchell,1.0,177,27,False,None,0,0.0,d,1,18,6,2024-08-10,25.0,213,35,2,28330,173,429801,8058,0.0,0.3,Solanke,0
1,1997-05-10,6,133,True,True,None,None,2,0.4,14,212319,None,,-1,1,2,-2,49.2,144,14,30,5.96,None,,1,4,4.0,4.5,1,0.19,0.04,1.88,0.38,1.69,6.59,1.31,0.34,Richarlison,4.0,69,9,4,0.79,3,False,39.4,22,5,597,False,144.0,59,6,453,,None,67,49,17,p212319,0,0,3,0,,212319.jpg,4.6,57,7,13,0,30,False,0,0.0,de Andrade,14.2,25,5,False,None,5,0.99,a,3,18,6,2022-07-01,201.0,6,4,32,2402075,49152,1383677,364113,0.6,4.8,Richarlison,1
0,2005-04-20,0,0,False,True,0,0,0,0,0,552427,None,,0,0,0,0,0.0,624,60,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Will,0.0,595,56,0,0,0,False,0.0,632,61,598,False,0.0,630,61,0,Has joined Oxford United on loan for the rest of the season.,2025-08-11T01:18:54.659436Z,45,457,60,p552427,0,0,None,0,,552427.jpg,0.0,635,61,0,0,241,False,0,0,Lankshear,0.0,633,78,False,None,0,0,u,0,18,6,2022-12-08,0.0,603,59,0,0,0,4557,135,0.0,0.0,Lankshear,0
0,2004-03-24,0,0,True,True,None,None,0,0,0,490145,None,,0,0,-1,1,0.0,547,50,0,0,None,,0,4,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Dane,0.0,521,47,0,0,0,False,0.0,560,52,599,False,0.0,558,52,0,,None,44,547,71,p490145,0,0,None,0,,490145.jpg,0.0,564,52,0,0,241,False,0,0,Scarlett,0.6,213,35,False,None,0,0,a,0,18,6,2020-08-21,0.0,524,50,0,33260,2069,64882,4894,0.0,0.0,Scarlett,0
0,1995-07-09,6,115,True,True,None,None,2,0.35,15,154296,None,,0,0,0,0,27.6,221,138,54,9.47,None,,0,3,4.7,5.2,1,0.08,0.01,0.62,0.1,0.54,7.58,1.33,0.09,João Maria,4.7,41,20,5,0.88,2,False,23.0,108,60,673,False,146.0,56,18,513,,None,55,139,88,p154296,0,0,None,0,,154296.jpg,4.3,64,23,14,0,173,False,0,0.0,Lobo Alves Palhares Costa Palhinha Gonçalves,1.1,170,59,False,None,6,1.05,a,25,18,6,2025-08-03,56.0,109,68,30,144844,14377,81388,17774,0.9,5.5,J.Palhinha,2
1,2003-04-21,0,42,True,True,None,None,1,0.36,3,493362,None,,-1,1,0,0,83.1,72,53,17,6.14,None,,0,3,1.3,1.8,2,0.55,0.2,0.83,0.3,0.28,3.58,1.29,0.1,Xavi,1.3,244,115,2,0.72,0,False,15.1,188,98,717,False,39.0,260,115,249,,None,70,36,21,p493362,0,0,None,0,,493362.jpg,2.5,216,97,13,0,152,False,0,0.0,Simons,2.9,107,38,False,None,3,1.08,a,1,18,6,2025-08-29,29.0,197,115,10,642960,18154,344032,100908,0.2,1.4,Xavi,1
0,1998-12-05,0,0,True,True,100,0,0,0,0,247693,None,,0,0,-1,1,0.0,739,81,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Randal,0.0,734,79,0,0,0,False,0.0,739,81,726,False,0.0,739,81,0,,2025-09-24T06:00:06.307596Z,69,42,16,p247693,0,0,None,0,,247693.jpg,0.0,739,81,0,0,73,False,0,0,Kolo Muani,0.1,406,58,False,None,0,0,a,0,18,6,2025-09-01,0.0,739,81,0,35801,869,33059,3148,0.0,0.0,Kolo Muani,0
0,1998-02-07,0,3,True,True,100,100,0,0.0,0,223434,None,,0,0,0,0,0.0,594,228,0,0.0,None,,0,2,0.3,-0.2,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Igor Julio,0.3,341,119,0,0.0,0,False,0.0,603,228,149,False,0.0,601,228,1,,2025-08-10T18:00:05.419085Z,45,410,82,p223434,0,0,None,0,,223434.jpg,1.0,359,130,0,0,30,False,0,0.0,dos Santos de Paulo,0.1,542,197,False,None,0,0.0,a,0,19,21,2025-09-01,0.0,572,225,1,2781,425,3708,412,0.1,0.2,Igor,0
0,1993-02-27,0,33,True,True,None,None,0,0.0,6,84182,None,,0,0,-2,2,0.0,516,60,0,0.0,None,,0,1,2.0,1.5,2,0.00,0.0,0.00,0.0,0.00,5.81,1.94,0.0,Alphonse,2.0,157,12,5,1.67,0,False,7.9,285,21,600,False,79.0,155,21,270,,None,43,592,34,p84182,0,0,None,0,,84182.jpg,2.0,252,23,19,0,73,False,9,3.0,Areola,2.2,126,16,False,None,3,1.0,a,0,19,21,2022-07-01,0.0,484,49,6,36049,8406,284853,11811,0.5,1.4,Areola,0
0,1991-01-14,0,0,False,True,0,0,0,0,0,82143,None,,0,0,0,0,0.0,442,23,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wes,0.0,412,33,0,0,0,False,0.0,461,38,601,False,0.0,460,38,0,has joined Aris Limassol permanently.,2025-09-11T13:43:36.667461Z,40,617,46,p82143,0,0,None,0,,82143.jpg,0.0,464,38,0,0,241,False,0,0,Foderingham,0.3,285,40,False,None,0,0,u,0,19,21,2024-07-01,0.0,410,12,0,3874,0,29137,2490,0.0,0.0,Foderingham,0
0,2002-09-24,0,0,True,True,None,None,0,0,0,483364,None,,0,0,0,0,0.0,482,48,0,0,None,,0,1,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Krisztián,0.0,452,58,0,0,0,False,0.0,500,63,602,False,0.0,498,63,0,,None,40,665,71,p483364,0,0,None,0,,483364.jpg,0.0,503,63,0,0,98,False,0,0,Hegyi,0.2,343,52,False,None,0,0,a,0,19,21,2022-08-24,0.0,449,37,0,2690,141,8074,813,0.0,0.0,Hegyi,0
4,2004-12-28,1,60,True,True,None,None,1,0.14,42,613804,None,,0,0,-1,1,120.3,44,10,48,6.86,None,,0,2,3.7,3.2,3,0.75,0.11,0.93,0.14,0.18,11.25,1.61,0.03,El Hadji Malick,3.7,76,25,16,2.29,0,False,31.4,48,8,603,False,153.0,47,20,630,,None,44,588,148,p613804,0,0,None,0,,613804.jpg,3.7,97,40,25,0,189,False,0,0.0,Diouf,3.8,93,36,False,None,7,1.0,a,6,19,21,2025-07-15,40.0,154,32,26,152905,43224,497399,30103,0.8,5.9,Diouf,1
0,1994-08-03,0,0,False,True,0,0,0,0,0,109533,3,,0,0,-1,1,0.0,530,218,0,0,3,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Emerson,0.0,501,207,0,0,0,False,0.0,544,218,604,False,0.0,542,218,0,has joined Marseille permanently.,2025-09-02T13:30:06.113081Z,44,503,112,p109533,0,0,None,0,,109533.jpg,0.0,546,217,0,0,106,False,0,0,Palmieri dos Santos,0.1,516,189,False,None,0,0,u,0,19,21,2022-08-23,0.0,501,211,0,1719,0,18552,600,0.0,0.0,Emerson,0
0,1997-05-23,0,30,True,True,None,None,1,0.14,55,214048,None,,0,0,-1,1,29.4,211,59,64,9.14,None,,0,2,2.0,1.5,1,0.18,0.03,0.57,0.09,0.39,11.25,1.61,0.06,Maximilian,2.0,158,56,16,2.29,0,False,19.5,140,43,605,False,150.0,53,23,630,,None,44,516,123,p214048,0,0,None,0,,214048.jpg,1.9,274,96,22,0,241,False,0,0.0,Kilman,0.2,370,134,False,None,7,1.0,a,9,19,21,2024-07-05,16.0,253,76,13,10208,2294,23581,1749,0.5,3.0,Kilman,3
0,1997-12-11,0,52,True,True,None,None,1,0.2,53,233963,None,,0,0,-1,1,2.7,361,127,55,11.0,None,,0,2,2.3,1.8,3,0.05,0.01,0.47,0.09,0.42,7.83,1.57,0.08,Konstantinos,2.3,135,49,8,1.6,0,False,17.5,162,54,606,False,118.0,87,41,450,,None,44,526,130,p233963,0,0,None,0,,233963.jpg,3.2,131,54,16,0,83,False,0,0.0,Mavropanos,0.1,520,190,False,None,5,1.0,a,2,19,21,2023-08-22,55.0,112,19,16,4990,1009,5009,788,0.5,3.6,Mavropanos,1
0,1996-03-30,0,-1,False,True,0,0,0,0.0,14,210494,None,,0,0,-1,1,3.9,348,121,15,7.5,None,,0,2,0.0,0.0,0,0.03,0.02,0.13,0.07,0.10,3.42,1.71,0.05,Nayef,0.0,507,212,8,4.0,0,False,5.1,326,108,607,False,39.0,259,100,180,has joined Marseille permanently.,2025-09-02T12:20:05.254985Z,44,515,122,p210494,0,0,None,0,,210494.jpg,1.5,308,107,8,0,145,False,0,0.0,Aguerd,0.1,565,207,False,None,2,1.0,u,1,19,21,2022-06-21,8.0,297,101,3,1288,0,11227,326,0.0,0.7,N.Aguerd,0
0,2005-12-12,0,0,True,True,None,None,0,0,0,536109,None,,0,0,-1,1,0.0,564,225,0,0,None,,0,2,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ollie,0.0,537,217,0,0,0,False,0.0,576,225,608,False,0.0,574,225,0,,None,44,569,146,p536109,0,0,None,0,,536109.jpg,0.0,580,226,0,0,241,False,0,0,Scarles,0.0,609,213,False,None,0,0,a,0,19,21,2022-10-01,0.0,541,221,0,705,81,2244,201,0.0,0.0,Scarles,0
